step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,action_dx_norm,action_dy_norm
94,234.2440857209546,215.45015768743784,216.02786867993896,195.45054297186167,232.77386352590702,216.50973991327822,90.73307955264282,90.63065451018409,-0.10242504245873363,-0.20847459470287402,-0.9108108282089233,-0.9999807476997375
95,232.77386352590702,216.50973991327822,214.45498916677616,196.5100870507294,231.71428130006302,215.03951771823324,90.63065451018409,90.5281865418943,-0.10246796828978688,-0.20856044636498056,-0.9159437417984009,-0.9999825954437256
96,231.71428130006302,215.03951771823324,213.6593897137593,195.03997166720785,233.18450349510533,213.97993549238555,90.5281865418943,90.42567563097798,-0.10251091091632247,-0.20864633161805174,-0.9027445912361145,-0.9999772906303406
97,233.18450349510533,213.97993549238555,215.11290544212682,193.98031886946075,234.24408572095652,215.45015768742513,90.42567563097798,90.32312176065864,-0.10255387031934049,-0.2087322504240874,-0.9035799503326416,-0.9999808073043823
98,234.24408572095652,215.45015768742513,215.99461596387644,195.45058874821615,232.77386352591955,216.50973991328007,90.32312176065864,90.22052491417891,-0.10259684647972733,-0.20881820274486126,-0.9124734997749329,-0.9999784827232361
99,232.77386352591955,216.50973991328007,214.50970718436682,196.51013282709843,231.71428130006095,215.03951771824566,90.22052491417891,90.11788507480058,-0.10263983937832677,-0.20890418854206028,-0.9132078289985657,-0.9999803900718689
100,231.71428130006095,215.03951771824566,213.6533129010131,195.03990109532086,233.18450349509266,213.97993549238336,90.11788507480058,90.01520222580466,-0.10268284899592572,-0.2089902077772581,-0.9030484557151794,-0.9999808073043823
101,233.18450349509266,213.97993549238336,215.02258104025867,193.9803627384771,234.24408572095865,215.45015768741257,90.01520222580466,89.91247635049145,-0.10272587531321165,-0.20907626041183022,-0.9080960750579834,-0.9999786615371704
102,234.24408572095865,215.45015768741257,216.1871856965446,195.45060400699265,232.773863525932,216.509739913282,89.91247635049145,89.8097074321806,-0.10276891831084356,-0.2091623464070939,-0.902845025062561,-0.999977707862854
103,232.773863525932,216.509739913282,214.80381271416442,196.5102339165779,231.71428130005899,215.03951771825805,89.8097074321806,89.70689545421124,-0.10281197796936681,-0.20924846572414021,-0.8985025882720947,-0.9999752640724182
104,231.71428130005899,215.03951771825805,213.51952956055703,195.03988774389282,233.18450349508026,213.97993549238123,89.70689545421124,89.60404039994194,-0.10285505426929831,-0.20933461832400332,-0.9097375869750977,-0.9999814629554749
105,233.18450349508026,213.97993549238123,214.85221093831757,193.98030361066736,234.24408572096075,215.4501576873999,89.60404039994194,89.5011422527509,-0.10289814719104129,-0.20942080416748934,-0.9166146516799927,-0.9999815821647644
106,234.24408572096075,215.4501576873999,216.0836872376844,195.45053343508056,232.77386352594473,216.5097399132839,89.5011422527509,89.3982009960359,-0.10294125671499899,-0.20950702321540457,-0.9080199003219604,-0.9999812245368958
107,232.77386352594473,216.5097399132839,214.55913803155997,196.51013282710227,231.71428130005708,215.03951771827045,89.3982009960359,89.29521661321445,-0.10298438282144673,-0.20959327542830017,-0.9107363224029541,-0.9999803900718689
108,231.71428130005708,215.03951771827045,213.64040205811372,195.03990872474017,233.18450349506793,213.97993549237916,89.29521661321445,89.19218908772389,-0.10302752549056038,-0.20967956076652747,-0.9036939740180969,-0.9999804496765137
109,233.18450349506793,213.97993549237916,215.00011438068805,193.98029407392212,234.24408572096294,215.4501576873872,89.19218908772389,89.0891184030213,-0.10307068470258685,-0.2097658791905802,-0.9092194437980652,-0.9999820590019226
110,234.24408572096294,215.4501576873872,215.94628756422466,195.45053152771922,232.77386352595747,216.5097399132858,89.0891184030213,88.98600454258377,-0.10311386043753146,-0.20985223066046949,-0.914889931678772,-0.9999813437461853
111,232.77386352595747,216.5097399132858,214.4909407812065,196.51013091975554,231.71428130005515,215.03951771828292,88.98600454258377,88.88284748990833,-0.10315705267544217,-0.20993861513629106,-0.9141461253166199,-0.9999804496765137
112,231.71428130005515,215.03951771828292,213.62512419556296,195.03992589089034,233.1845034950555,213.97993549237694,88.88284748990833,88.77964722851208,-0.10320026139625327,-0.2100250325779134,-0.9044578671455383,-0.999979555606842
113,233.1845034950555,213.97993549237694,215.0271071785272,193.98028453717674,234.24408572096507,215.4501576873747,88.77964722851208,88.67640374193219,-0.1032434865798848,-0.21011148294517648,-0.907869815826416,-0.9999825358390808
114,234.24408572096507,215.4501576873747,216.07319300551097,195.45053915710128,232.77386352597,216.50973991328786,88.67640374193219,88.5731170137261,-0.10328672820608631,-0.2101979661975793,-0.9085446000099182,-0.9999809265136719
115,232.77386352597,216.50973991328786,214.48208877621414,196.51011566096852,231.71428130005322,215.03951771829543,88.5731170137261,88.46978702747144,-0.10332998625466416,-0.21028448229473498,-0.9145886898040771,-0.9999812245368958
116,231.71428130005322,215.03951771829543,213.41992972229443,195.03992970560012,233.18450349504306,213.97993549237503,88.46978702747144,88.36641376676624,-0.10337326070519737,-0.21037103119580142,-0.9147175550460815,-0.9999794363975525
117,233.18450349504306,213.97993549237503,214.83881753618076,193.98028072247757,234.2440857209672,215.45015768736218,88.36641376676624,88.26299721522889,-0.10341655153735019,-0.21045761286010706,-0.9172843098640442,-0.9999827146530151
118,234.2440857209672,215.45015768736218,215.92061274428264,195.45055632322644,232.7738635259827,216.50973991329002,88.26299721522889,88.15953735649819,-0.10345985873070163,-0.21054422724680996,-0.9161736369132996,-0.9999800324440002
119,232.7738635259827,216.50973991329002,214.61800071775517,196.51013091975975,231.71428130005137,215.03951771830808,88.15953735649819,88.05603417423357,-0.10350318226461752,-0.2106308743146417,-0.9077931642532349,-0.9999804496765137
120,231.71428130005137,215.03951771830808,213.54866621826426,195.03991063212644,233.18450349503058,213.9799354923732,88.05603417423357,87.95248765211504,-0.10354652211853477,-0.2107175540224759,-0.9082807302474976,-0.9999803304672241
121,233.18450349503058,213.9799354923732,214.97546380692023,193.98031886944838,234.24408572096934,215.4501576873498,87.95248765211504,87.84889777384325,-0.10358987827179078,-0.21080426632898822,-0.9104519486427307,-0.9999808073043823
122,234.24408572096934,215.4501576873498,216.26683085341563,195.45050863949822,232.77386352599532,216.5097399132922,87.84889777384325,87.74526452313962,-0.1036332507036235,-0.21089101119265374,-0.8988627195358276,-0.9999824166297913
123,232.77386352599532,216.5097399132922,214.61105796874435,196.51011566097287,231.7142813000493,215.03951771832078,87.74526452313962,87.64158788374637,-0.10367663939325666,-0.2109777885719201,-0.9081403017044067,-0.9999812245368958
124,231.7142813000493,215.03951771832078,213.83107588623093,195.0399201688823,233.18450349501816,213.9799354923711,87.64158788374637,87.53786783942662,-0.10372004431974347,-0.2110645984248938,-0.894160270690918,-0.9999799132347107
125,233.18450349501816,213.9799354923711,214.9139804237291,193.98031696209767,234.2440857209699,215.45015768735192,87.53786783942662,87.43410437396444,-0.10376346546217974,-0.21115144070978814,-0.913526177406311,-0.9999809265136719
126,234.2440857209699,215.45015768735192,215.9679149903791,195.45054297177575,232.77386352597557,216.50973991328908,87.43410437396444,87.33029747116488,-0.10380690279956184,-0.21123831538455723,-0.9138085246086121,-0.9999806880950928
127,232.77386352597557,216.50973991328908,214.5605742651113,196.51011184627248,231.7142813000549,215.03951771828292,87.33029747116488,87.22644711485415,-0.10385035631072981,-0.21132522240689308,-0.910664439201355,-0.9999814033508301
128,231.7142813000549,215.03951771828292,213.67215178345333,195.03987820717452,233.18450349507293,213.97993549237862,87.22644711485415,87.12255328887956,-0.10389382597459473,-0.21141216173462307,-0.902106523513794,-0.9999819397926331
